MMSI, LAT, LON, SPEED, COURSE, STATUS, TIMESTAMP
312877000,43.407380,-9.637883,89,50,0,2016-02-18T16:09:52
312877000,43.415180,-9.631050,84,37,0,2016-02-18T16:13:53
312877000,43.419870,-9.627084,75,32,0,2016-02-18T16:16:23
312877000,43.424230,-9.623567,78,33,0,2016-02-18T16:18:44
312877000,43.422700,-9.624866,80,18,0,2016-02-18T16:20:38
312877000,43.432250,-9.617050,74,33,0,2016-02-18T16:23:13
312877000,43.434400,-9.615316,78,35,0,2016-02-18T16:24:23
312877000,43.434070,-9.615600,76,20,0,2016-02-18T16:26:38
312877000,43.434070,-9.615600,76,20,0,2016-02-18T16:29:36
319035500,42.890550,-9.820467,150,358,0,2016-02-18T12:41:53
319035500,42.894680,-9.820623,148,0,0,2016-02-18T12:42:53
319035500,42.898910,-9.820612,152,1,0,2016-02-18T12:43:53
319035500,42.904970,-9.820468,157,2,0,2016-02-18T12:45:17
319035500,42.916310,-9.819063,156,6,0,2016-02-18T12:47:53
319035500,42.922360,-9.818176,157,6,0,2016-02-18T12:49:17
319035500,42.926630,-9.817555,152,5,0,2016-02-18T12:50:18
319035500,42.931630,-9.816780,150,6,0,2016-02-18T12:51:29
319035500,42.940030,-9.815463,154,6,0,2016-02-18T12:53:30
319035500,42.945260,-9.814818,157,2,0,2016-02-18T12:54:42
319035500,42.954490,-9.813935,153,2,0,2016-02-18T12:56:53
319035500,42.969180,-9.813369,156,4,0,2016-02-18T13:00:18
319035500,42.977820,-9.812837,151,4,0,2016-02-18T13:07:02
319035500,43.009310,-9.811443,151,0,0,2016-02-18T13:09:41
319035500,43.016220,-9.811133,157,2,0,2016-02-18T13:11:17
319035500,43.020620,-9.810955,158,0,0,2016-02-18T13:12:17
319035500,43.026810,-9.810720,160,2,0,2016-02-18T13:13:41
319035500,43.031960,-9.810436,153,1,0,2016-02-18T13:14:53
319035500,43.039750,-9.810126,157,359,0,2016-02-18T13:16:42
319035500,43.030670,-9.810502,153,1,0,2016-02-18T13:19:01
319035500,43.056960,-9.809297,160,3,0,2016-02-18T13:25:03
319035500,43.088410,-9.805268,158,4,0,2016-02-18T13:27:53
319035500,43.096350,-9.804250,157,4,0,2016-02-18T13:29:42
319035500,43.114690,-9.801888,158,6,0,2016-02-18T13:33:54
319035500,43.108920,-9.802590,159,4,0,2016-02-18T13:36:55
319035500,43.140130,-9.798159,160,6,0,2016-02-18T13:39:41
319035500,43.145430,-9.797440,158,7,0,2016-02-18T13:40:54
319035500,43.154180,-9.795961,156,9,0,2016-02-18T13:42:55
319035500,43.160990,-9.794646,153,8,0,2016-02-18T13:44:29
319035500,43.169550,-9.792903,155,8,0,2016-02-18T13:46:31
319035500,43.183150,-9.789501,157,7,0,2016-02-18T13:49:42
319035500,43.187460,-9.788455,159,9,0,2016-02-18T13:50:42
319035500,43.194460,-9.786787,159,9,0,2016-02-18T13:52:17
319035500,43.203870,-9.783270,165,22,0,2016-02-18T13:54:29
319035500,43.207970,-9.780528,164,29,0,2016-02-18T13:55:29
319035500,43.211980,-9.777389,167,27,0,2016-02-18T13:56:29
319035500,43.215940,-9.774199,164,26,0,2016-02-18T13:57:29
319035500,43.219890,-9.770970,166,31,0,2016-02-18T13:58:29
319035500,43.223850,-9.767778,165,31,0,2016-02-18T13:59:29
319035500,43.227780,-9.764577,164,31,0,2016-02-18T14:00:29
319035500,43.231690,-9.761389,164,31,0,2016-02-18T14:01:29
319035500,43.236810,-9.757232,163,27,0,2016-02-18T14:02:47
319035500,43.240950,-9.753828,159,29,0,2016-02-18T14:03:53
319035500,43.244790,-9.750707,160,29,0,2016-02-18T14:04:53
319035500,43.248700,-9.747810,158,29,0,2016-02-18T14:05:53
319035500,43.253010,-9.744786,159,25,0,2016-02-18T14:06:59
319035500,43.256950,-9.742006,158,27,0,2016-02-18T14:07:59
319035500,43.262880,-9.737866,162,27,0,2016-02-18T14:09:29
319035500,43.267230,-9.734905,161,21,0,2016-02-18T14:10:35
319035500,43.276510,-9.728428,161,26,0,2016-02-18T14:12:53
319035500,43.276510,-9.728428,161,26,0,2016-02-18T14:12:53
319035500,43.282150,-9.724517,161,28,0,2016-02-18T14:14:17
319035500,43.288230,-9.720237,163,26,0,2016-02-18T14:15:48
319035500,43.292220,-9.717406,161,30,0,2016-02-18T14:16:48
319035500,43.296230,-9.714643,161,26,0,2016-02-18T14:17:48
319035500,43.300590,-9.711623,162,27,0,2016-02-18T14:18:53
319035500,43.304600,-9.708905,162,25,0,2016-02-18T14:19:53
319035500,43.308570,-9.706195,160,30,0,2016-02-18T14:20:53
319035500,43.312500,-9.703513,156,25,0,2016-02-18T14:21:53
319035500,43.316370,-9.700764,156,24,0,2016-02-18T14:22:53
319035500,43.320370,-9.698010,159,28,0,2016-02-18T14:23:54
319035500,43.324320,-9.695263,159,29,0,2016-02-18T14:24:54
319035500,43.328650,-9.692382,160,27,0,2016-02-18T14:25:59
319035500,43.332590,-9.689665,158,26,0,2016-02-18T14:26:59
319035500,43.336480,-9.686929,156,28,0,2016-02-18T14:27:59
319035500,43.340780,-9.684010,158,27,0,2016-02-18T14:29:05
319035500,43.344730,-9.681342,159,30,0,2016-02-18T14:30:05
319035500,43.348700,-9.678967,156,23,0,2016-02-18T14:31:05
319035500,43.365270,-9.669042,152,22,0,2016-02-18T14:35:17
319035500,43.373370,-9.665175,156,16,0,2016-02-18T14:37:17
319035500,43.373370,-9.665175,156,16,0,2016-02-18T14:37:17
319035500,43.377890,-9.663135,156,18,0,2016-02-18T14:38:23
319035500,43.382060,-9.661230,157,18,0,2016-02-18T14:39:23
319035500,43.386090,-9.659250,152,23,0,2016-02-18T14:40:23
319035500,43.390100,-9.657318,154,21,0,2016-02-18T14:41:23
319035500,43.394160,-9.655363,156,21,0,2016-02-18T14:42:23
319035500,43.398660,-9.653310,153,17,0,2016-02-18T14:43:29
319035500,43.402700,-9.651317,153,18,0,2016-02-18T14:44:29
319035500,43.407570,-9.648983,154,15,0,2016-02-18T14:45:41
319035500,43.415650,-9.644972,153,16,0,2016-02-18T14:47:41
319035500,43.419740,-9.643066,155,17,0,2016-02-18T14:48:41
319035500,43.424690,-9.640625,159,20,0,2016-02-18T14:49:53
319035500,43.428790,-9.638478,158,22,0,2016-02-18T14:50:53
319035500,43.432890,-9.636480,158,20,0,2016-02-18T14:51:53
319035500,43.436990,-9.634483,157,22,0,2016-02-18T14:52:53
319035500,43.441100,-9.632544,157,19,0,2016-02-18T14:53:53
319035500,43.449320,-9.628578,157,18,0,2016-02-18T14:55:53
319035500,43.453390,-9.626535,156,21,0,2016-02-18T14:56:53
319035500,43.457470,-9.624550,156,18,0,2016-02-18T14:57:53
319035500,43.461590,-9.622494,158,21,0,2016-02-18T14:58:53
319035500,43.465670,-9.620486,157,19,0,2016-02-18T14:59:53
319035500,43.469770,-9.618499,158,19,0,2016-02-18T15:00:53
319035500,43.473880,-9.616446,158,21,0,2016-02-18T15:01:53
319035500,43.478110,-9.614473,159,17,0,2016-02-18T15:02:53
319035500,43.482280,-9.612456,159,18,0,2016-02-18T15:03:54
319035500,43.486760,-9.610250,157,16,0,2016-02-18T15:04:59
319035500,43.479350,-9.613856,159,19,0,2016-02-18T15:07:00
319478000,42.904790,-9.950935,114,0,0,2016-02-18T02:24:37
319478000,42.925420,-9.950960,117,359,0,2016-02-18T02:30:40
319478000,42.945100,-9.951135,114,0,0,2016-02-18T02:36:33
319478000,42.965370,-9.951283,116,359,0,2016-02-18T02:42:26
319478000,43.042830,-9.950956,116,0,0,2016-02-18T03:06:24
319478000,43.063130,-9.950270,122,1,0,2016-02-18T03:12:26
319478000,43.083570,-9.949715,121,359,0,2016-02-18T03:18:20
319478000,43.103940,-9.948992,125,2,0,2016-02-18T03:24:23
319478000,43.124340,-9.948143,118,0,0,2016-02-18T03:30:24
319478000,43.144220,-9.947213,114,1,0,2016-02-18T03:36:28
319478000,43.165410,-9.946696,122,0,0,2016-02-18T03:42:26
319478000,43.165410,-9.946696,122,0,0,2016-02-18T03:45:22
319478000,43.247250,-9.932323,130,23,0,2016-02-18T04:06:28
319478000,43.247250,-9.932323,130,23,0,2016-02-18T04:09:26
319478000,43.267020,-9.920197,130,22,0,2016-02-18T04:12:28
319478000,43.267020,-9.920197,130,22,0,2016-02-18T04:15:22
319478000,43.287530,-9.906299,130,26,0,2016-02-18T04:18:24
319478000,43.287530,-9.906299,130,26,0,2016-02-18T04:21:23
319478000,43.306730,-9.893237,128,25,0,2016-02-18T04:24:19
319478000,43.306730,-9.893237,128,25,0,2016-02-18T04:27:15
319478000,43.325730,-9.879900,127,27,0,2016-02-18T04:30:18
319478000,43.325730,-9.879900,127,27,0,2016-02-18T04:33:21
319478000,43.345520,-9.865660,131,28,0,2016-02-18T04:36:26
319478000,43.345520,-9.865660,131,28,0,2016-02-18T04:39:21
319478000,43.365680,-9.850462,131,30,0,2016-02-18T04:42:15
319478000,43.365680,-9.850462,131,30,0,2016-02-18T04:45:19
319478000,43.435030,-9.799517,133,27,0,2016-02-18T05:02:18
319478000,43.444090,-9.792459,132,31,0,2016-02-18T05:09:35
319478000,43.463380,-9.777600,133,25,0,2016-02-18T05:15:31
319478000,43.483920,-9.762502,134,29,0,2016-02-18T05:21:36
319478000,43.515100,-9.739112,131,27,0,2016-02-18T05:27:07
351344000,42.891300,-9.956433,79,7,0,2016-02-17T21:35:03
351344000,42.891300,-9.956433,79,7,0,2016-02-17T21:38:03
351344000,42.947180,-9.948633,82,5,0,2016-02-17T22:05:03
351344000,42.961480,-9.948017,83,3,0,2016-02-17T22:08:02
351344000,42.961480,-9.948017,83,3,0,2016-02-17T22:11:03
351344000,42.976600,-9.947683,87,3,0,2016-02-17T22:14:03
351344000,42.976600,-9.947683,87,3,0,2016-02-17T22:17:03
351344000,42.991550,-9.948000,77,5,0,2016-02-17T22:20:04
351344000,42.991550,-9.948000,77,5,0,2016-02-17T22:23:03
351344000,43.005350,-9.947450,78,0,0,2016-02-17T22:26:03
351344000,43.005350,-9.947450,78,0,0,2016-02-17T22:29:03
351344000,43.018800,-9.946617,74,0,0,2016-02-17T22:32:02
351344000,43.018800,-9.946617,74,0,0,2016-02-17T22:35:03
351344000,43.032350,-9.946450,78,359,0,2016-02-17T22:38:03
351344000,43.089230,-9.944100,82,358,0,2016-02-17T23:05:04
351344000,43.103720,-9.943684,85,4,0,2016-02-17T23:08:04
351344000,43.103720,-9.943684,85,4,0,2016-02-17T23:11:02
351344000,43.118080,-9.943233,84,4,0,2016-02-17T23:14:03
351344000,43.118080,-9.943233,84,4,0,2016-02-17T23:17:03
351344000,43.132180,-9.941967,79,2,0,2016-02-17T23:23:03
351344000,43.132180,-9.941967,79,2,0,2016-02-17T23:26:03
351344000,43.146130,-9.941667,83,358,0,2016-02-17T23:29:02
351344000,43.146130,-9.941667,83,358,0,2016-02-17T23:32:03
351344000,43.161500,-9.941167,84,5,0,2016-02-17T23:35:03
351344000,43.161500,-9.941167,84,5,0,2016-02-17T23:38:03
351344000,43.233880,-9.934650,92,31,0,2016-02-18T00:05:03
351344000,43.233880,-9.934650,92,31,0,2016-02-18T00:08:03
351344000,43.247170,-9.926333,90,29,0,2016-02-18T00:11:03
351344000,43.247170,-9.926333,90,29,0,2016-02-18T00:14:02
351344000,43.261150,-9.916017,91,27,0,2016-02-18T00:17:02
351344000,43.261150,-9.916017,91,27,0,2016-02-18T00:20:03
351344000,43.275050,-9.906716,94,27,0,2016-02-18T00:23:02
351344000,43.275050,-9.906716,94,27,0,2016-02-18T00:26:03
351344000,43.289230,-9.896733,96,28,0,2016-02-18T00:29:02
351344000,43.289230,-9.896733,96,28,0,2016-02-18T00:32:03
351344000,43.304630,-9.886033,90,25,0,2016-02-18T00:35:03
351344000,43.304630,-9.886033,90,25,0,2016-02-18T00:38:02
351344000,43.362630,-9.845217,96,31,0,2016-02-18T01:05:04
351344000,43.377000,-9.835567,94,25,0,2016-02-18T01:08:03
351344000,43.377000,-9.835567,94,25,0,2016-02-18T01:11:02
351344000,43.391120,-9.826484,95,27,0,2016-02-18T01:14:03
351344000,43.391120,-9.826484,95,27,0,2016-02-18T01:17:02
351344000,43.405330,-9.817367,94,24,0,2016-02-18T01:20:03
351344000,43.405330,-9.817367,94,24,0,2016-02-18T01:23:02
351344000,43.419270,-9.808517,91,19,0,2016-02-18T01:26:03
351344000,43.419270,-9.808517,91,19,0,2016-02-18T01:29:03
351344000,43.433870,-9.800016,90,25,0,2016-02-18T01:32:03
351344000,43.433870,-9.800016,90,25,0,2016-02-18T01:35:04
351344000,43.447930,-9.791166,93,29,0,2016-02-18T01:38:03
351344000,43.506130,-9.754117,93,28,0,2016-02-18T02:05:03
351344000,43.519930,-9.743950,92,28,0,2016-02-18T02:08:03
351344000,43.519930,-9.743950,92,28,0,2016-02-18T02:11:04
351599000,43.518580,-9.905949,74,205,0,2016-02-17T14:43:45
351599000,43.507260,-9.913430,75,210,0,2016-02-17T14:49:43
351599000,43.470170,-9.938555,81,207,0,2016-02-17T15:07:41
351599000,43.470170,-9.938555,81,207,0,2016-02-17T15:10:38
351599000,43.458420,-9.948385,84,212,0,2016-02-17T15:13:43
351599000,43.458420,-9.948385,84,212,0,2016-02-17T15:16:42
351599000,43.447480,-9.958444,75,218,0,2016-02-17T15:19:39
351599000,43.447480,-9.958444,75,218,0,2016-02-17T15:22:43
351599000,43.435950,-9.968222,80,212,0,2016-02-17T15:28:40
351599000,43.424170,-9.977500,81,206,0,2016-02-17T15:34:42
351599000,43.412190,-9.986696,79,213,0,2016-02-17T15:40:40
351599000,43.400080,-9.994369,80,204,0,2016-02-17T15:46:42
351599000,43.347120,-10.025610,81,207,0,2016-02-17T16:10:40
351599000,43.334180,-10.034380,85,202,0,2016-02-17T16:16:38
351599000,43.320800,-10.043730,83,211,0,2016-02-17T16:22:37
351599000,43.307850,-10.053020,84,209,0,2016-02-17T16:28:37
351599000,43.295040,-10.062280,83,209,0,2016-02-17T16:34:37
351599000,43.282630,-10.071080,81,205,0,2016-02-17T16:40:36
351599000,43.270450,-10.079680,79,194,0,2016-02-17T16:46:38
351599000,43.211670,-10.082170,84,182,0,2016-02-17T17:10:32
351599000,43.197370,-10.083950,86,185,0,2016-02-17T17:16:39
351599000,43.182450,-10.085390,85,189,0,2016-02-17T17:22:37
351599000,43.168230,-10.086950,87,182,0,2016-02-17T17:28:37
351599000,43.154050,-10.088640,83,179,0,2016-02-17T17:34:38
351599000,43.138880,-10.088320,87,181,0,2016-02-17T17:40:37
351599000,43.124330,-10.088000,87,176,0,2016-02-17T17:46:40
351599000,43.080000,-10.086670,85,183,0,2016-02-17T18:07:38
351599000,43.065330,-10.086030,86,178,0,2016-02-17T18:13:34
351599000,43.050190,-10.085900,90,183,0,2016-02-17T18:19:36
351599000,43.034670,-10.086330,89,183,0,2016-02-17T18:25:39
351599000,43.019170,-10.087000,87,180,0,2016-02-17T18:31:39
351599000,43.003890,-10.087380,86,179,0,2016-02-17T18:37:40
351599000,42.989160,-10.087800,88,183,0,2016-02-17T18:43:33
351599000,42.974350,-10.088630,87,180,0,2016-02-17T18:49:38
351599000,42.931250,-10.090330,84,169,0,2016-02-17T19:07:17
351599000,42.916560,-10.089300,86,186,0,2016-02-17T19:13:32
351599000,42.902630,-10.088640,82,180,0,2016-02-17T19:19:26
351848000,43.525990,-9.930870,207,209,0,2016-02-17T21:32:16
351848000,43.525990,-9.930870,207,209,0,2016-02-17T21:35:15
351848000,43.496080,-9.955403,205,211,0,2016-02-17T21:38:16
351848000,43.377910,-10.045920,202,197,0,2016-02-17T22:05:14
351848000,43.344990,-10.059180,202,193,0,2016-02-17T22:08:13
351848000,43.344990,-10.059180,202,193,0,2016-02-17T22:11:14
351848000,43.312100,-10.068920,201,192,0,2016-02-17T22:14:13
351848000,43.312100,-10.068920,201,192,0,2016-02-17T22:17:15
351848000,43.279130,-10.078730,202,193,0,2016-02-17T22:20:17
351848000,43.279130,-10.078730,202,193,0,2016-02-17T22:23:17
351848000,43.245960,-10.088440,204,191,0,2016-02-17T22:26:16
351848000,43.245960,-10.088440,204,191,0,2016-02-17T22:29:16
351848000,43.212210,-10.098270,202,192,0,2016-02-17T22:32:16
351848000,43.212210,-10.098270,202,192,0,2016-02-17T22:35:16
351848000,43.178850,-10.106310,200,184,0,2016-02-17T22:38:16
351848000,43.134930,-10.110590,206,180,0,2016-02-17T22:43:59
351848000,43.041550,-10.112440,203,182,0,2016-02-17T23:05:16
351848000,43.007510,-10.113060,205,180,0,2016-02-17T23:08:17
351848000,43.007510,-10.113060,205,180,0,2016-02-17T23:11:14
351848000,42.973450,-10.113780,204,181,0,2016-02-17T23:14:15
351848000,42.973450,-10.113780,204,181,0,2016-02-17T23:17:14
351848000,42.938240,-10.114710,202,181,0,2016-02-17T23:20:14
351848000,42.938240,-10.114710,202,181,0,2016-02-17T23:23:16
351848000,42.904070,-10.115900,205,180,0,2016-02-17T23:26:16
351848000,42.904070,-10.115900,205,180,0,2016-02-17T23:29:15
352140000,43.525470,-9.910225,182,208,0,2016-02-18T01:47:41
352140000,43.520310,-9.914610,185,206,0,2016-02-18T01:48:53
352140000,43.512560,-9.921387,182,216,0,2016-02-18T01:50:41
352140000,43.507800,-9.925435,186,209,0,2016-02-18T01:51:46
352140000,43.503490,-9.929136,186,209,0,2016-02-18T01:52:46
352140000,43.499180,-9.932850,187,221,0,2016-02-18T01:53:46
352140000,43.490060,-9.940688,181,210,0,2016-02-18T01:55:53
352140000,43.483630,-9.946420,184,218,0,2016-02-18T01:57:23
352140000,43.475580,-9.953691,186,209,0,2016-02-18T01:59:17
352140000,43.471240,-9.957330,183,213,0,2016-02-18T02:00:17
352140000,43.460580,-9.966800,181,212,0,2016-02-18T02:02:47
352140000,43.450290,-9.975879,188,207,0,2016-02-18T02:05:11
352140000,43.459310,-9.967940,182,218,0,2016-02-18T02:07:12
352140000,43.421770,-9.998812,185,203,0,2016-02-18T02:11:41
352140000,43.433280,-9.989820,184,209,0,2016-02-18T02:13:14
352140000,43.406510,-10.010270,184,206,0,2016-02-18T02:19:15
352140000,43.378520,-10.028260,184,209,0,2016-02-18T02:25:09
352140000,43.350470,-10.046200,181,213,0,2016-02-18T02:31:14
352140000,43.322950,-10.063820,184,209,0,2016-02-18T02:37:04
352140000,43.295380,-10.081090,181,201,0,2016-02-18T02:42:55
352140000,43.169770,-10.089170,191,173,0,2016-02-18T03:06:55
352140000,43.138690,-10.089320,187,173,0,2016-02-18T03:12:57
352140000,43.107180,-10.090150,183,183,0,2016-02-18T03:18:48
352140000,43.107180,-10.090150,183,183,0,2016-02-18T03:21:52
352140000,43.076270,-10.091020,188,180,0,2016-02-18T03:24:53
352140000,43.045010,-10.092020,189,184,0,2016-02-18T03:30:55
352140000,43.013690,-10.093090,185,176,0,2016-02-18T03:37:00
352140000,42.982030,-10.094750,193,188,0,2016-02-18T03:42:55
352140000,42.982030,-10.094750,193,188,0,2016-02-18T03:45:50
353830000,42.915690,-9.790513,101,0,0,2016-02-18T17:21:10
353830000,42.949220,-9.789824,100,355,0,2016-02-18T17:33:13
353830000,42.965540,-9.789210,94,357,0,2016-02-18T17:39:15
353830000,43.051110,-9.775610,103,4,0,2016-02-18T18:12:14
353830000,43.069440,-9.772489,103,6,0,2016-02-18T18:15:13
353830000,43.104460,-9.766525,104,3,0,2016-02-18T18:30:13
353830000,43.122790,-9.764849,104,0,0,2016-02-18T18:36:13
353830000,43.140980,-9.764553,107,357,0,2016-02-18T18:42:13
353830000,43.208440,-9.759274,100,16,0,2016-02-18T19:06:13
353830000,43.224110,-9.753259,97,14,0,2016-02-18T19:12:14
353830000,43.258920,-9.732797,105,18,0,2016-02-18T19:22:19
353830000,43.256220,-9.734094,102,22,0,2016-02-18T19:24:10
353830000,43.269630,-9.726648,106,21,0,2016-02-18T19:26:19
353830000,43.272590,-9.724905,102,19,0,2016-02-18T19:30:11
353830000,43.282860,-9.719045,105,20,0,2016-02-18T19:31:19
353830000,43.288910,-9.715587,100,23,0,2016-02-18T19:39:09
353830000,43.305590,-9.706757,106,18,0,2016-02-18T19:42:08
353830000,43.370840,-9.661482,103,39,0,2016-02-18T20:04:47
353830000,43.374080,-9.657467,105,37,0,2016-02-18T20:06:18
353830000,43.391800,-9.634459,107,42,0,2016-02-18T20:14:28
353830000,43.406470,-9.614596,109,41,0,2016-02-18T20:21:08
353979000,42.891670,-9.812333,44,0,3,2016-02-18T20:00:21
353979000,42.908670,-9.811334,49,4,3,2016-02-18T20:14:20
353979000,42.915330,-9.810833,45,4,3,2016-02-18T20:19:42
353979000,42.919670,-9.810333,41,6,3,2016-02-18T20:23:22
353979000,42.924670,-9.809834,45,4,3,2016-02-18T20:27:40
353979000,42.938500,-9.809667,45,359,3,2016-02-18T20:39:01
353979000,42.938500,-9.809667,45,359,3,2016-02-18T20:39:01
353979000,42.950670,-9.809834,48,0,3,2016-02-18T20:48:21
353979000,42.954170,-9.809834,47,359,3,2016-02-18T20:51:01
353979000,42.962330,-9.809834,46,1,3,2016-02-18T20:57:21
353979000,42.965830,-9.809834,41,358,3,2016-02-18T21:00:21
353979000,42.971670,-9.809667,47,1,3,2016-02-18T21:05:02
353979000,42.978000,-9.809500,46,357,3,2016-02-18T21:10:02
353979000,42.976170,-9.809500,47,3,3,2016-02-18T21:11:26
353979000,42.976170,-9.809500,47,3,3,2016-02-18T21:14:27
353979000,42.983670,-9.809500,45,1,3,2016-02-18T21:17:26
353979000,42.991000,-9.809334,44,0,3,2016-02-18T21:23:27
353979000,42.998660,-9.809167,38,358,3,2016-02-18T21:29:26
353979000,43.003330,-9.809000,46,358,3,2016-02-18T21:30:40
353979000,42.998660,-9.809167,38,358,3,2016-02-18T21:32:27
353979000,43.007830,-9.808833,44,359,3,2016-02-18T21:34:21
353979000,43.012500,-9.808833,43,0,3,2016-02-18T21:38:21
353979000,43.016670,-9.808666,42,3,3,2016-02-18T21:41:41
353979000,43.019500,-9.808666,47,359,3,2016-02-18T21:44:02
353979000,43.023170,-9.808500,43,359,3,2016-02-18T21:47:01
353979000,43.023170,-9.808500,43,359,3,2016-02-18T21:47:01
353979000,43.024830,-9.808500,46,359,3,2016-02-18T21:48:20
353979000,43.027830,-9.808666,45,358,3,2016-02-18T21:50:41
353979000,43.029340,-9.808666,38,358,3,2016-02-18T21:52:01
353979000,43.030500,-9.808500,44,1,3,2016-02-18T21:53:01
353979000,43.035500,-9.808500,45,357,3,2016-02-18T21:57:01
353979000,43.037170,-9.808500,44,359,3,2016-02-18T21:58:20
353979000,43.040000,-9.808500,44,359,3,2016-02-18T22:00:40
353979000,43.041830,-9.808500,48,1,3,2016-02-18T22:02:00
353979000,43.043330,-9.808333,41,6,3,2016-02-18T22:03:20
353979000,43.045330,-9.808333,45,0,3,2016-02-18T22:05:01
353979000,43.043830,-9.808500,40,3,3,2016-02-18T22:08:25
353979000,43.051330,-9.808000,48,2,3,2016-02-18T22:11:26
353979000,43.055330,-9.807834,45,1,3,2016-02-18T22:12:42
353979000,43.057500,-9.807667,46,3,3,2016-02-18T22:14:22
353979000,43.057500,-9.807667,46,3,3,2016-02-18T22:14:22
353979000,43.059170,-9.807667,49,1,3,2016-02-18T22:17:25
353979000,43.059170,-9.807667,49,1,3,2016-02-18T22:20:25
353979000,43.067170,-9.807167,46,3,3,2016-02-18T22:21:41
353979000,43.067330,-9.807167,47,3,3,2016-02-18T22:23:31
353979000,43.067330,-9.807167,47,3,3,2016-02-18T22:26:26
353979000,43.076500,-9.806666,49,0,3,2016-02-18T22:29:00
353979000,43.078500,-9.806833,38,358,3,2016-02-18T22:30:41
353979000,43.079670,-9.807000,42,354,3,2016-02-18T22:31:41
353979000,43.082000,-9.807333,45,351,3,2016-02-18T22:33:40
353979000,43.084000,-9.807834,42,348,3,2016-02-18T22:35:21
353979000,43.085170,-9.808000,43,351,3,2016-02-18T22:36:21
353979000,43.089170,-9.808833,42,357,3,2016-02-18T22:39:41
353979000,43.115500,-9.807667,46,4,3,2016-02-18T23:00:21
353979000,43.116660,-9.807500,48,5,3,2016-02-18T23:01:21
353979000,43.118500,-9.807333,47,6,3,2016-02-18T23:02:42
353979000,43.120500,-9.807167,45,4,3,2016-02-18T23:04:20
353979000,43.121500,-9.807000,41,5,3,2016-02-18T23:08:24
353979000,43.128170,-9.806000,44,7,3,2016-02-18T23:10:40
353979000,43.130660,-9.805500,43,7,3,2016-02-18T23:12:42
353979000,43.131830,-9.805333,44,10,3,2016-02-18T23:13:42
353979000,43.133830,-9.805000,45,6,3,2016-02-18T23:15:22
353979000,43.136500,-9.804500,44,6,3,2016-02-18T23:17:22
353979000,43.138000,-9.804167,38,12,3,2016-02-18T23:18:41
353979000,43.136500,-9.804500,44,6,3,2016-02-18T23:20:27
353979000,43.144000,-9.803166,45,2,3,2016-02-18T23:23:41
353979000,43.145330,-9.803333,45,4,3,2016-02-18T23:24:42
353979000,43.147340,-9.803333,48,359,3,2016-02-18T23:26:21
353979000,43.150000,-9.803500,47,359,3,2016-02-18T23:28:21
353979000,43.143830,-9.803333,46,1,3,2016-02-18T23:29:25
353979000,43.155330,-9.803500,47,357,3,2016-02-18T23:32:21
353979000,43.158830,-9.803833,52,357,3,2016-02-18T23:35:02
353979000,43.161670,-9.804000,53,356,3,2016-02-18T23:37:02
353979000,43.163500,-9.804000,48,0,3,2016-02-18T23:38:21
353979000,43.167000,-9.804334,49,358,3,2016-02-18T23:41:01
353979000,43.170330,-9.804500,52,357,3,2016-02-18T23:43:21
353979000,43.176500,-9.804833,53,358,3,2016-02-18T23:47:42
353979000,43.181840,-9.804500,52,3,3,2016-02-18T23:51:21
353979000,43.186000,-9.803667,54,8,3,2016-02-18T23:54:21
353979000,43.188500,-9.803000,55,10,3,2016-02-18T23:56:00
353979000,43.190500,-9.802500,57,12,3,2016-02-18T23:57:22
353979000,43.192330,-9.801833,47,15,3,2016-02-18T23:58:40
354133000,42.891120,-9.933162,72,359,0,2016-02-18T03:12:52
354133000,42.903500,-9.935405,78,357,0,2016-02-18T03:18:44
354133000,42.916730,-9.936682,76,356,0,2016-02-18T03:24:48
354133000,42.929440,-9.937077,70,354,0,2016-02-18T03:30:50
354133000,42.942200,-9.936809,79,356,0,2016-02-18T03:36:55
354133000,42.956030,-9.937578,80,6,0,2016-02-18T03:42:50
354133000,43.009320,-9.941876,74,358,0,2016-02-18T04:06:55
354133000,43.022770,-9.941625,81,355,0,2016-02-18T04:12:53
354133000,43.022770,-9.941625,81,355,0,2016-02-18T04:15:47
354133000,43.036470,-9.942757,83,1,0,2016-02-18T04:18:49
354133000,43.036470,-9.942757,83,1,0,2016-02-18T04:21:48
354133000,43.050180,-9.942512,88,2,0,2016-02-18T04:24:42
354133000,43.050180,-9.942512,88,2,0,2016-02-18T04:27:38
354133000,43.065120,-9.941940,85,358,0,2016-02-18T04:30:42
354133000,43.065120,-9.941940,85,358,0,2016-02-18T04:33:45
354133000,43.079750,-9.941485,84,6,0,2016-02-18T04:36:53
354133000,43.079750,-9.941485,84,6,0,2016-02-18T04:39:45
354133000,43.094410,-9.940945,88,1,0,2016-02-18T04:42:38
354133000,43.094410,-9.940945,88,1,0,2016-02-18T04:45:43
354133000,43.153880,-9.935860,83,2,0,2016-02-18T05:10:02
354133000,43.167900,-9.936071,86,356,0,2016-02-18T05:15:56
354133000,43.181410,-9.937272,77,358,0,2016-02-18T05:22:04
354133000,43.196010,-9.937275,83,358,0,2016-02-18T05:28:04
354133000,43.274390,-9.916839,95,25,0,2016-02-18T05:57:19
354133000,43.281170,-9.911460,92,31,0,2016-02-18T06:00:19
354133000,43.283400,-9.909825,95,26,0,2016-02-18T06:01:19
354133000,43.286550,-9.907775,96,24,0,2016-02-18T06:02:39
